Report Number,Occur Date,Crimes,Latitude,Longitude,Month,Year,Zipcode,Median Listing Price
193161070,11/11/2019,LARCENY-NON VEHICLE,33.71711,-84.36855,11,2019,30315,141030.74
193170873,11/13/2019,LARCENY-NON VEHICLE,33.70874,-84.35887,11,2019,30315,141030.74
193172421,11/13/2019,BURGLARY-RESIDENCE,33.70056,-84.40509,11,2019,30315,141030.74
193181961,11/4/2019,LARCENY-FROM VEHICLE,33.71211,-84.35775,11,2019,30315,141030.74
193181351,11/14/2019,LARCENY-NON VEHICLE,33.70762,-84.38924,11,2019,30315,141030.74
193192515,11/15/2019,AUTO THEFT,33.71521,-84.3752,11,2019,30315,141030.74
193200362,11/15/2019,LARCENY-FROM VEHICLE,33.70278,-84.41017,11,2019,30315,141030.74
193201053,11/16/2019,ROBBERY-PEDESTRIAN,33.709790000000005,-84.35849,11,2019,30315,141030.74
193211400,11/17/2019,LARCENY-NON VEHICLE,33.69873,-84.40798000000002,11,2019,30315,141030.74
193210287,11/17/2019,ROBBERY-PEDESTRIAN,33.67386,-84.37063,11,2019,30315,141030.74
193211964,11/17/2019,BURGLARY-RESIDENCE,33.70152,-84.40678,11,2019,30315,141030.74
193212070,11/17/2019,BURGLARY-RESIDENCE,33.69014,-84.40807,11,2019,30315,141030.74
193210879,11/17/2019,AGG ASSAULT,33.71171,-84.38701,11,2019,30315,141030.74
193222354,11/18/2019,AGG ASSAULT,33.7008,-84.41018000000003,11,2019,30315,141030.74
193221837,11/18/2019,LARCENY-FROM VEHICLE,33.693670000000004,-84.40758000000002,11,2019,30315,141030.74
193221952,11/18/2019,ROBBERY-PEDESTRIAN,33.68874,-84.36009,11,2019,30315,141030.74
193230883,11/19/2019,LARCENY-FROM VEHICLE,33.71627,-84.39525,11,2019,30315,141030.74
193230144,11/19/2019,AGG ASSAULT,33.681490000000004,-84.37151999999998,11,2019,30315,141030.74
193240926,11/20/2019,AGG ASSAULT,33.698440000000005,-84.38313000000002,11,2019,30315,141030.74
193241049,11/20/2019,AGG ASSAULT,33.69718,-84.36085,11,2019,30315,141030.74
193241223,11/20/2019,LARCENY-FROM VEHICLE,33.71691,-84.39276,11,2019,30315,141030.74
193240031,11/20/2019,ROBBERY-PEDESTRIAN,33.70994,-84.40786999999997,11,2019,30315,141030.74
193241206,11/20/2019,LARCENY-NON VEHICLE,33.695640000000004,-84.38931,11,2019,30315,141030.74
193241248,11/20/2019,LARCENY-NON VEHICLE,33.70231,-84.40817,11,2019,30315,141030.74
193252408,11/21/2019,ROBBERY-COMMERCIAL,33.71601,-84.38265,11,2019,30315,141030.74
193251284,11/21/2019,AUTO THEFT,33.69704,-84.40469,11,2019,30315,141030.74
193251158,11/21/2019,BURGLARY-RESIDENCE,33.67945,-84.38016,11,2019,30315,141030.74
193252439,11/21/2019,BURGLARY-RESIDENCE,33.718990000000005,-84.37047,11,2019,30315,141030.74
193261775,11/22/2019,AGG ASSAULT,33.6922,-84.38829,11,2019,30315,141030.74
193261068,11/22/2019,LARCENY-NON VEHICLE,33.71582,-84.39345,11,2019,30315,141030.74
193260763,11/22/2019,LARCENY-NON VEHICLE,33.681490000000004,-84.36933,11,2019,30315,141030.74
193261976,11/22/2019,LARCENY-NON VEHICLE,33.71904,-84.38515,11,2019,30315,141030.74
193270855,11/22/2019,LARCENY-FROM VEHICLE,33.70471,-84.37885,11,2019,30315,141030.74
193271303,11/23/2019,AGG ASSAULT,33.70609,-84.35842,11,2019,30315,141030.74
193280663,11/24/2019,AGG ASSAULT,33.68715,-84.3621,11,2019,30315,141030.74
193280901,11/23/2019,AUTO THEFT,33.70612,-84.39573,11,2019,30315,141030.74
193280987,11/23/2019,LARCENY-FROM VEHICLE,33.70612,-84.39573,11,2019,30315,141030.74
193281565,11/24/2019,AUTO THEFT,33.70278,-84.41017,11,2019,30315,141030.74
193291814,11/25/2019,ROBBERY-COMMERCIAL,33.69729,-84.40943,11,2019,30315,141030.74
193290895,11/25/2019,LARCENY-FROM VEHICLE,33.69773,-84.36999,11,2019,30315,141030.74
193290886,11/22/2019,BURGLARY-RESIDENCE,33.70393,-84.38241,11,2019,30315,141030.74
193291568,11/25/2019,AGG ASSAULT,33.69717,-84.40467,11,2019,30315,141030.74
193301100,11/26/2019,AGG ASSAULT,33.68059,-84.36775,11,2019,30315,141030.74
193302001,11/26/2019,AGG ASSAULT,33.69174,-84.3751,11,2019,30315,141030.74
193301810,11/26/2019,AGG ASSAULT,33.71739,-84.38443000000002,11,2019,30315,141030.74
193300890,11/25/2019,BURGLARY-RESIDENCE,33.69637,-84.36495,11,2019,30315,141030.74
193300949,11/26/2019,ROBBERY-PEDESTRIAN,33.70409,-84.39608,11,2019,30315,141030.74
193301006,11/26/2019,AUTO THEFT,33.71283,-84.38841,11,2019,30315,141030.74
193312041,11/27/2019,LARCENY-NON VEHICLE,33.71437,-84.36832,11,2019,30315,141030.74
193310869,11/27/2019,AUTO THEFT,33.69017,-84.40775,11,2019,30315,141030.74
193311279,11/27/2019,ROBBERY-PEDESTRIAN,33.705040000000004,-84.36332,11,2019,30315,141030.74
193311445,11/27/2019,AGG ASSAULT,33.71691,-84.39276,11,2019,30315,141030.74
193311615,11/27/2019,AGG ASSAULT,33.68079,-84.37384,11,2019,30315,141030.74
193321445,11/28/2019,BURGLARY-RESIDENCE,33.68431,-84.38847,11,2019,30315,141030.74
193331966,11/29/2019,ROBBERY-PEDESTRIAN,33.70898,-84.38036,11,2019,30315,141030.74
193330382,11/28/2019,LARCENY-FROM VEHICLE,33.71549,-84.39197,11,2019,30315,141030.74
193331985,11/29/2019,BURGLARY-RESIDENCE,33.70149,-84.40615,11,2019,30315,141030.74
193341004,11/30/2019,LARCENY-FROM VEHICLE,33.69498,-84.35195,11,2019,30315,141030.74
193341476,11/30/2019,LARCENY-FROM VEHICLE,33.69498,-84.35195,11,2019,30315,141030.74
193340600,11/30/2019,LARCENY-NON VEHICLE,33.68095,-84.38502,11,2019,30315,141030.74
193341711,11/30/2019,LARCENY-NON VEHICLE,33.69873,-84.40798000000002,11,2019,30315,141030.74
193350706,11/30/2019,LARCENY-FROM VEHICLE,33.705459999999995,-84.40814,11,2019,30315,141030.74
193401020,11/27/2019,AUTO THEFT,33.696909999999995,-84.40513,11,2019,30315,141030.74
193461057,11/30/2019,LARCENY-NON VEHICLE,33.704840000000004,-84.37767,11,2019,30315,141030.74
193350127,12/1/2019,LARCENY-FROM VEHICLE,33.68783,-84.40888000000002,12,2019,30315,141030.74
193350895,12/1/2019,AGG ASSAULT,33.71641,-84.36966,12,2019,30315,141030.74
193361804,12/2/2019,BURGLARY-RESIDENCE,33.71304,-84.38919,12,2019,30315,141030.74
193360369,12/2/2019,AGG ASSAULT,33.70158,-84.38006,12,2019,30315,141030.74
193361068,12/2/2019,AGG ASSAULT,33.69704,-84.40469,12,2019,30315,141030.74
193361267,12/2/2019,LARCENY-FROM VEHICLE,33.70527,-84.39989,12,2019,30315,141030.74
193361988,12/2/2019,LARCENY-NON VEHICLE,33.70977,-84.36008000000002,12,2019,30315,141030.74
193370172,12/3/2019,LARCENY-NON VEHICLE,33.70965,-84.37961999999997,12,2019,30315,141030.74
193370833,12/2/2019,LARCENY-NON VEHICLE,33.680890000000005,-84.38851,12,2019,30315,141030.74
193381117,12/1/2019,LARCENY-FROM VEHICLE,33.68013,-84.37756999999998,12,2019,30315,141030.74
193380870,12/4/2019,BURGLARY-RESIDENCE,33.7061,-84.37881999999998,12,2019,30315,141030.74
193381072,12/4/2019,BURGLARY-RESIDENCE,33.70695,-84.37414,12,2019,30315,141030.74
193390707,12/5/2019,BURGLARY-RESIDENCE,33.69703,-84.35476,12,2019,30315,141030.74
193391780,12/5/2019,BURGLARY-RESIDENCE,33.68294,-84.39416999999997,12,2019,30315,141030.74
193391463,12/5/2019,AGG ASSAULT,33.687,-84.35682,12,2019,30315,141030.74
193392282,12/5/2019,AGG ASSAULT,33.698159999999994,-84.40848000000003,12,2019,30315,141030.74
193402299,12/6/2019,AGG ASSAULT,33.71097,-84.39789,12,2019,30315,141030.74
193400579,12/4/2019,LARCENY-FROM VEHICLE,33.70616,-84.3953,12,2019,30315,141030.74
193410830,12/7/2019,LARCENY-NON VEHICLE,33.69729,-84.40943,12,2019,30315,141030.74
193411808,12/7/2019,AUTO THEFT,33.71744,-84.36818000000002,12,2019,30315,141030.74
193410153,12/6/2019,LARCENY-FROM VEHICLE,33.714490000000005,-84.39138,12,2019,30315,141030.74
193410862,12/6/2019,LARCENY-FROM VEHICLE,33.68608,-84.36054,12,2019,30315,141030.74
193421604,12/8/2019,AUTO THEFT,33.68505,-84.36493,12,2019,30315,141030.74
193420999,12/8/2019,LARCENY-NON VEHICLE,33.69464,-84.41181999999998,12,2019,30315,141030.74
193430807,12/9/2019,LARCENY-NON VEHICLE,33.69226,-84.3644,12,2019,30315,141030.74
193430939,12/9/2019,LARCENY-NON VEHICLE,33.68995,-84.35906,12,2019,30315,141030.74
193430966,12/7/2019,LARCENY-NON VEHICLE,33.71003,-84.38176999999997,12,2019,30315,141030.74
193430963,12/9/2019,ROBBERY-COMMERCIAL,33.71059,-84.38209,12,2019,30315,141030.74
193431601,12/9/2019,LARCENY-FROM VEHICLE,33.70278,-84.41017,12,2019,30315,141030.74
193430247,12/9/2019,AGG ASSAULT,33.70678,-84.38031,12,2019,30315,141030.74
193440879,12/9/2019,LARCENY-FROM VEHICLE,33.67909,-84.36618,12,2019,30315,141030.74
193442026,12/10/2019,BURGLARY-RESIDENCE,33.6965,-84.36142,12,2019,30315,141030.74
193451183,12/11/2019,AGG ASSAULT,33.70236,-84.37640999999998,12,2019,30315,141030.74
193451344,12/10/2019,BURGLARY-RESIDENCE,33.70158,-84.38006,12,2019,30315,141030.74
193461442,12/12/2019,ROBBERY-COMMERCIAL,33.7083,-84.38035,12,2019,30315,141030.74
193461577,12/9/2019,AUTO THEFT,33.70839,-84.3585,12,2019,30315,141030.74
193461038,12/9/2019,LARCENY-NON VEHICLE,33.69573,-84.41238,12,2019,30315,141030.74
193470388,12/13/2019,ROBBERY-COMMERCIAL,33.70977,-84.36008000000002,12,2019,30315,141030.74
193470377,12/13/2019,AGG ASSAULT,33.69578,-84.39429,12,2019,30315,141030.74
193482181,12/14/2019,AGG ASSAULT,33.71025,-84.39769,12,2019,30315,141030.74
193481169,12/13/2019,BURGLARY-RESIDENCE,33.7084,-84.35933,12,2019,30315,141030.74
193491256,12/15/2019,LARCENY-NON VEHICLE,33.7032,-84.37701,12,2019,30315,141030.74
193490916,12/15/2019,BURGLARY-RESIDENCE,33.68823,-84.35679,12,2019,30315,141030.74
193491529,12/15/2019,LARCENY-FROM VEHICLE,33.70588,-84.39604,12,2019,30315,141030.74
193501559,12/16/2019,LARCENY-FROM VEHICLE,33.68294,-84.39416999999997,12,2019,30315,141030.74
193500580,12/15/2019,BURGLARY-RESIDENCE,33.67913,-84.3697,12,2019,30315,141030.74
193500990,12/9/2019,BURGLARY-RESIDENCE,33.70823,-84.35911999999998,12,2019,30315,141030.74
193500595,12/15/2019,AUTO THEFT,33.70698,-84.3745,12,2019,30315,141030.74
193501993,12/16/2019,AUTO THEFT,33.71691,-84.39276,12,2019,30315,141030.74
193500534,12/16/2019,LARCENY-NON VEHICLE,33.69769,-84.36295,12,2019,30315,141030.74
193501339,12/16/2019,LARCENY-NON VEHICLE,33.71474,-84.38515,12,2019,30315,141030.74
193510072,12/16/2019,LARCENY-NON VEHICLE,33.71624,-84.39229,12,2019,30315,141030.74
193511020,12/16/2019,LARCENY-NON VEHICLE,33.71265,-84.38842,12,2019,30315,141030.74
193510395,12/17/2019,AUTO THEFT,33.71387,-84.38363000000003,12,2019,30315,141030.74
193511720,12/10/2019,AUTO THEFT,33.67969,-84.36906,12,2019,30315,141030.74
193510830,12/17/2019,BURGLARY-RESIDENCE,33.68716,-84.36231,12,2019,30315,141030.74
193510316,12/17/2019,LARCENY-FROM VEHICLE,33.70091,-84.37558,12,2019,30315,141030.74
193520329,12/18/2019,BURGLARY-NONRES,33.699290000000005,-84.40751,12,2019,30315,141030.74
193520557,12/17/2019,LARCENY-FROM VEHICLE,33.70471,-84.37885,12,2019,30315,141030.74
193521958,12/18/2019,AUTO THEFT,33.687459999999994,-84.38956,12,2019,30315,141030.74
193522178,12/17/2019,AUTO THEFT,33.71828,-84.3933,12,2019,30315,141030.74
193522109,12/18/2019,LARCENY-NON VEHICLE,33.69911,-84.36253,12,2019,30315,141030.74
193522436,12/18/2019,LARCENY-NON VEHICLE,33.69482,-84.40824,12,2019,30315,141030.74
193530654,12/19/2019,LARCENY-FROM VEHICLE,33.70362,-84.41336,12,2019,30315,141030.74
193540343,12/20/2019,BURGLARY-RESIDENCE,33.69014,-84.40807,12,2019,30315,141030.74
193540985,12/10/2019,BURGLARY-RESIDENCE,33.69705,-84.3528,12,2019,30315,141030.74
193541747,12/20/2019,BURGLARY-RESIDENCE,33.71348,-84.39052,12,2019,30315,141030.74
193542562,12/20/2019,LARCENY-NON VEHICLE,33.71259000000001,-84.38683,12,2019,30315,141030.74
193550698,12/20/2019,LARCENY-NON VEHICLE,33.695240000000005,-84.38502,12,2019,30315,141030.74
193551982,12/17/2019,BURGLARY-RESIDENCE,33.70147,-84.38016,12,2019,30315,141030.74
193550289,12/20/2019,LARCENY-FROM VEHICLE,33.70278,-84.41017,12,2019,30315,141030.74
193560794,12/22/2019,AGG ASSAULT,33.70612,-84.39573,12,2019,30315,141030.74
193561042,12/22/2019,AGG ASSAULT,33.701,-84.35629,12,2019,30315,141030.74
193561572,12/22/2019,AGG ASSAULT,33.69574,-84.36092,12,2019,30315,141030.74
193561740,12/22/2019,AGG ASSAULT,33.69279,-84.39575,12,2019,30315,141030.74
193560346,12/22/2019,BURGLARY-RESIDENCE,33.71691,-84.39276,12,2019,30315,141030.74
193560365,12/21/2019,AUTO THEFT,33.68929,-84.39629000000002,12,2019,30315,141030.74
193560621,12/21/2019,AUTO THEFT,33.71765,-84.40133,12,2019,30315,141030.74
193570791,12/23/2019,LARCENY-FROM VEHICLE,33.71225,-84.38149,12,2019,30315,141030.74
193581730,12/24/2019,LARCENY-FROM VEHICLE,33.69729,-84.40943,12,2019,30315,141030.74
193580926,12/23/2019,AUTO THEFT,33.70941,-84.34994,12,2019,30315,141030.74
193590310,12/25/2019,LARCENY-NON VEHICLE,33.70965,-84.37961999999997,12,2019,30315,141030.74
193590426,12/25/2019,LARCENY-NON VEHICLE,33.6887,-84.36924,12,2019,30315,141030.74
193602050,12/26/2019,AGG ASSAULT,33.6958,-84.39407,12,2019,30315,141030.74
193600455,12/25/2019,LARCENY-FROM VEHICLE,33.70471,-84.37885,12,2019,30315,141030.74
193600973,12/26/2019,ROBBERY-RESIDENCE,33.69307,-84.35805,12,2019,30315,141030.74
193611177,12/24/2019,LARCENY-NON VEHICLE,33.711870000000005,-84.3849,12,2019,30315,141030.74
193611077,12/26/2019,AUTO THEFT,33.69307,-84.35805,12,2019,30315,141030.74
193610850,12/25/2019,BURGLARY-RESIDENCE,33.7059,-84.37680999999998,12,2019,30315,141030.74
193612217,12/27/2019,LARCENY-FROM VEHICLE,33.71347,-84.39079,12,2019,30315,141030.74
193610217,12/27/2019,AGG ASSAULT,33.70965,-84.37961999999997,12,2019,30315,141030.74
193621137,12/28/2019,BURGLARY-RESIDENCE,33.707640000000005,-84.36005,12,2019,30315,141030.74
193621740,12/28/2019,AUTO THEFT,33.70698,-84.3745,12,2019,30315,141030.74
193631995,12/29/2019,AUTO THEFT,33.69311,-84.3583,12,2019,30315,141030.74
193631338,12/29/2019,AUTO THEFT,33.70752,-84.38118,12,2019,30315,141030.74
193630973,12/28/2019,BURGLARY-RESIDENCE,33.69997,-84.35027,12,2019,30315,141030.74
193630537,12/29/2019,LARCENY-FROM VEHICLE,33.68294,-84.39416999999997,12,2019,30315,141030.74
193641729,12/30/2019,AGG ASSAULT,33.69921,-84.39286,12,2019,30315,141030.74
193641004,12/29/2019,LARCENY-FROM VEHICLE,33.71691,-84.39276,12,2019,30315,141030.74
193641272,12/23/2019,LARCENY-FROM VEHICLE,33.70016,-84.41413,12,2019,30315,141030.74
193641815,12/30/2019,BURGLARY-RESIDENCE,33.70835,-84.35925999999998,12,2019,30315,141030.74
193641574,12/27/2019,BURGLARY-RESIDENCE,33.7106,-84.35628,12,2019,30315,141030.74
193642201,12/30/2019,LARCENY-NON VEHICLE,33.70655,-84.3633,12,2019,30315,141030.74
193650281,12/29/2019,LARCENY-NON VEHICLE,33.68783,-84.40888000000002,12,2019,30315,141030.74
193650475,12/31/2019,AUTO THEFT,33.68016,-84.36809000000002,12,2019,30315,141030.74
193650877,12/28/2019,BURGLARY-RESIDENCE,33.70823,-84.35911999999998,12,2019,30315,141030.74
192742540,10/1/2019,AGG ASSAULT,33.70084,-84.46568,10,2019,30311,185791.89
192742382,10/1/2019,ROBBERY-PEDESTRIAN,33.75284,-84.49256,10,2019,30311,185791.89
192740863,10/1/2019,LARCENY-FROM VEHICLE,33.75459,-84.48144,10,2019,30311,185791.89
192751072,10/2/2019,LARCENY-FROM VEHICLE,33.723279999999995,-84.46585999999998,10,2019,30311,185791.89
192751165,10/2/2019,LARCENY-FROM VEHICLE,33.72282,-84.46129,10,2019,30311,185791.89
192751415,10/2/2019,BURGLARY-RESIDENCE,33.75501,-84.4898,10,2019,30311,185791.89
192752478,10/2/2019,BURGLARY-RESIDENCE,33.73506,-84.45966,10,2019,30311,185791.89
192760903,10/3/2019,LARCENY-FROM VEHICLE,33.75166,-84.46789,10,2019,30311,185791.89
192762354,10/3/2019,BURGLARY-RESIDENCE,33.74279,-84.50596999999998,10,2019,30311,185791.89
192771126,10/3/2019,LARCENY-NON VEHICLE,33.74726,-84.50118,10,2019,30311,185791.89
192772372,10/3/2019,BURGLARY-RESIDENCE,33.74342,-84.48235,10,2019,30311,185791.89
192771476,10/4/2019,AGG ASSAULT,33.75298,-84.48955,10,2019,30311,185791.89
192782490,10/5/2019,AGG ASSAULT,33.75751,-84.49077,10,2019,30311,185791.89
192780082,10/5/2019,ROBBERY-PEDESTRIAN,33.69814,-84.49347,10,2019,30311,185791.89
192781298,10/5/2019,LARCENY-FROM VEHICLE,33.697309999999995,-84.48504,10,2019,30311,185791.89
192790128,10/5/2019,AUTO THEFT,33.75307,-84.48493,10,2019,30311,185791.89
192790468,10/6/2019,ROBBERY-PEDESTRIAN,33.69655,-84.48597,10,2019,30311,185791.89
192791697,10/6/2019,BURGLARY-RESIDENCE,33.76773,-84.47775,10,2019,30311,185791.89
192800707,10/4/2019,BURGLARY-NONRES,33.76327,-84.5095,10,2019,30311,185791.89
192801645,10/7/2019,BURGLARY-RESIDENCE,33.6982,-84.49859000000002,10,2019,30311,185791.89
192800583,10/7/2019,AUTO THEFT,33.689840000000004,-84.50491,10,2019,30311,185791.89
192801004,10/7/2019,LARCENY-FROM VEHICLE,33.75127,-84.46438,10,2019,30311,185791.89
192810948,10/8/2019,LARCENY-FROM VEHICLE,33.75189,-84.46786,10,2019,30311,185791.89
192810293,10/8/2019,BURGLARY-RESIDENCE,33.743140000000004,-84.48298,10,2019,30311,185791.89
192821933,10/9/2019,AGG ASSAULT,33.70135,-84.46656999999998,10,2019,30311,185791.89
192822302,10/9/2019,AGG ASSAULT,33.71937,-84.45763000000002,10,2019,30311,185791.89
192821529,10/9/2019,AUTO THEFT,33.75898,-84.50832,10,2019,30311,185791.89
192830935,10/10/2019,LARCENY-FROM VEHICLE,33.7523,-84.4902,10,2019,30311,185791.89
192832240,10/10/2019,ROBBERY-PEDESTRIAN,33.75431,-84.4793,10,2019,30311,185791.89
192841074,10/10/2019,AGG ASSAULT,33.72537,-84.47989,10,2019,30311,185791.89
192841858,10/11/2019,AGG ASSAULT,33.75387,-84.47363,10,2019,30311,185791.89
192840646,10/11/2019,AGG ASSAULT,33.74688,-84.46222,10,2019,30311,185791.89
192842146,10/11/2019,HOMICIDE,33.753840000000004,-84.49353,10,2019,30311,185791.89
192840071,10/10/2019,ROBBERY-RESIDENCE,33.70382,-84.46637,10,2019,30311,185791.89
192840046,10/10/2019,ROBBERY-PEDESTRIAN,33.75605,-84.49044,10,2019,30311,185791.89
192850126,10/12/2019,LARCENY-FROM VEHICLE,33.73431,-84.50012,10,2019,30311,185791.89
192850791,10/11/2019,LARCENY-FROM VEHICLE,33.74344,-84.50371,10,2019,30311,185791.89
192850658,10/12/2019,AUTO THEFT,33.7415,-84.50301999999998,10,2019,30311,185791.89
192850978,10/11/2019,AUTO THEFT,33.75431,-84.4793,10,2019,30311,185791.89
192852254,10/11/2019,AGG ASSAULT,33.69869,-84.48265,10,2019,30311,185791.89
192860605,10/12/2019,AUTO THEFT,33.76025,-84.5156,10,2019,30311,185791.89
192860764,10/13/2019,LARCENY-FROM VEHICLE,33.6962,-84.48680999999998,10,2019,30311,185791.89
192870693,10/13/2019,LARCENY-NON VEHICLE,33.77516,-84.50269,10,2019,30311,185791.89
192870891,10/14/2019,LARCENY-NON VEHICLE,33.70573,-84.46168,10,2019,30311,185791.89
192870640,10/12/2019,LARCENY-FROM VEHICLE,33.718090000000004,-84.45246,10,2019,30311,185791.89
192870688,10/14/2019,LARCENY-FROM VEHICLE,33.7572,-84.50487,10,2019,30311,185791.89
192870869,10/11/2019,LARCENY-FROM VEHICLE,33.74232,-84.50241,10,2019,30311,185791.89
192870730,10/14/2019,AUTO THEFT,33.692609999999995,-84.49098000000002,10,2019,30311,185791.89
192871494,10/14/2019,AUTO THEFT,33.69168,-84.4872,10,2019,30311,185791.89
192871979,10/14/2019,AUTO THEFT,33.75392,-84.49736,10,2019,30311,185791.89
192871019,10/11/2019,BURGLARY-RESIDENCE,33.71938,-84.50035,10,2019,30311,185791.89
192871712,10/14/2019,AGG ASSAULT,33.7537,-84.48921999999997,10,2019,30311,185791.89
192871903,10/14/2019,AGG ASSAULT,33.70649,-84.48782,10,2019,30311,185791.89
192882251,10/15/2019,AGG ASSAULT,33.70645,-84.45715,10,2019,30311,185791.89
192882105,10/13/2019,BURGLARY-RESIDENCE,33.69869,-84.48265,10,2019,30311,185791.89
192880153,10/15/2019,AUTO THEFT,33.6982,-84.49859000000002,10,2019,30311,185791.89
192880820,10/14/2019,LARCENY-FROM VEHICLE,33.69935,-84.49622,10,2019,30311,185791.89
192880792,10/15/2019,LARCENY-NON VEHICLE,33.75237,-84.48653,10,2019,30311,185791.89
192882012,10/15/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,10,2019,30311,185791.89
192891956,10/16/2019,LARCENY-NON VEHICLE,33.70565,-84.46066,10,2019,30311,185791.89
192890437,10/16/2019,LARCENY-FROM VEHICLE,33.76072,-84.50421,10,2019,30311,185791.89
192890366,10/16/2019,ROBBERY-COMMERCIAL,33.762170000000005,-84.50865,10,2019,30311,185791.89
192901301,10/17/2019,LARCENY-FROM VEHICLE,33.75454000000001,-84.48899,10,2019,30311,185791.89
192902394,10/17/2019,HOMICIDE,33.70799,-84.45455,10,2019,30311,185791.89
192900049,10/17/2019,ROBBERY-PEDESTRIAN,33.75392,-84.49736,10,2019,30311,185791.89
192910642,10/18/2019,LARCENY-NON VEHICLE,33.69655,-84.48597,10,2019,30311,185791.89
192911503,10/18/2019,LARCENY-FROM VEHICLE,33.7601,-84.50466,10,2019,30311,185791.89
192911703,10/18/2019,LARCENY-NON VEHICLE,33.69748,-84.49082,10,2019,30311,185791.89
192910857,10/17/2019,AUTO THEFT,33.698,-84.48286999999998,10,2019,30311,185791.89
192911595,10/18/2019,LARCENY-FROM VEHICLE,33.75183,-84.46623000000002,10,2019,30311,185791.89
192920735,10/19/2019,BURGLARY-RESIDENCE,33.72166,-84.4657,10,2019,30311,185791.89
192920881,10/18/2019,AUTO THEFT,33.754090000000005,-84.49771,10,2019,30311,185791.89
192921375,10/19/2019,AUTO THEFT,33.72274,-84.46264000000002,10,2019,30311,185791.89
192920923,10/18/2019,LARCENY-NON VEHICLE,33.73491,-84.46282,10,2019,30311,185791.89
192921684,10/19/2019,LARCENY-FROM VEHICLE,33.73064,-84.49356999999998,10,2019,30311,185791.89
192931606,10/20/2019,AGG ASSAULT,33.753640000000004,-84.51628000000002,10,2019,30311,185791.89
192931179,10/20/2019,AGG ASSAULT,33.733979999999995,-84.4862,10,2019,30311,185791.89
192941956,10/20/2019,LARCENY-NON VEHICLE,33.75176,-84.49181999999998,10,2019,30311,185791.89
192941929,10/21/2019,AGG ASSAULT,33.69775,-84.48368,10,2019,30311,185791.89
192940066,10/21/2019,AGG ASSAULT,33.753840000000004,-84.49353,10,2019,30311,185791.89
192941065,10/19/2019,BURGLARY-RESIDENCE,33.7459,-84.46499,10,2019,30311,185791.89
192941056,10/20/2019,LARCENY-FROM VEHICLE,33.75368,-84.47364,10,2019,30311,185791.89
192942030,10/20/2019,LARCENY-FROM VEHICLE,33.7342,-84.4805,10,2019,30311,185791.89
192951163,10/18/2019,LARCENY-FROM VEHICLE,33.7527,-84.48607,10,2019,30311,185791.89
192952122,10/22/2019,ROBBERY-RESIDENCE,33.75372,-84.48151,10,2019,30311,185791.89
192951288,10/21/2019,BURGLARY-RESIDENCE,33.73118,-84.47856,10,2019,30311,185791.89
192962223,10/23/2019,LARCENY-FROM VEHICLE,33.75686,-84.46887,10,2019,30311,185791.89
192960189,10/23/2019,AGG ASSAULT,33.704190000000004,-84.46339,10,2019,30311,185791.89
192961124,10/22/2019,BURGLARY-RESIDENCE,33.73145,-84.46146,10,2019,30311,185791.89
192962191,10/23/2019,ROBBERY-RESIDENCE,33.75431,-84.4793,10,2019,30311,185791.89
192961917,10/15/2019,LARCENY-FROM VEHICLE,33.73148,-84.51161,10,2019,30311,185791.89
192962252,10/23/2019,LARCENY-FROM VEHICLE,33.75549,-84.48888000000002,10,2019,30311,185791.89
192961480,10/17/2019,LARCENY-NON VEHICLE,33.69149,-84.49234,10,2019,30311,185791.89
192972399,10/24/2019,AGG ASSAULT,33.70864,-84.45303,10,2019,30311,185791.89
192980565,10/25/2019,BURGLARY-RESIDENCE,33.76771,-84.47845,10,2019,30311,185791.89
192982586,10/25/2019,BURGLARY-RESIDENCE,33.704390000000004,-84.4634,10,2019,30311,185791.89
192980342,10/25/2019,BURGLARY-NONRES,33.75237,-84.46958000000002,10,2019,30311,185791.89
192980930,10/25/2019,AUTO THEFT,33.7011,-84.46631,10,2019,30311,185791.89
192990862,10/26/2019,LARCENY-FROM VEHICLE,33.74367,-84.50959,10,2019,30311,185791.89
192991636,10/26/2019,AUTO THEFT,33.70539,-84.48846999999998,10,2019,30311,185791.89
192991432,10/24/2019,BURGLARY-RESIDENCE,33.72025,-84.46254,10,2019,30311,185791.89
192990864,10/26/2019,AGG ASSAULT,33.68531,-84.50731999999998,10,2019,30311,185791.89
193000765,10/26/2019,LARCENY-FROM VEHICLE,33.75177,-84.4857,10,2019,30311,185791.89
193000670,10/26/2019,AUTO THEFT,33.704390000000004,-84.4634,10,2019,30311,185791.89
193011477,10/27/2019,LARCENY-NON VEHICLE,33.71031,-84.45113,10,2019,30311,185791.89
193010839,10/28/2019,LARCENY-FROM VEHICLE,33.75503,-84.50014,10,2019,30311,185791.89
193010902,10/28/2019,LARCENY-FROM VEHICLE,33.7526,-84.48986,10,2019,30311,185791.89
193010293,10/28/2019,BURGLARY-RESIDENCE,33.75954,-84.48519,10,2019,30311,185791.89
193021932,10/29/2019,HOMICIDE,33.70694,-84.46871999999998,10,2019,30311,185791.89
193021571,10/29/2019,LARCENY-FROM VEHICLE,33.69867,-84.50894,10,2019,30311,185791.89
193020897,10/28/2019,LARCENY-NON VEHICLE,33.70382,-84.46637,10,2019,30311,185791.89
193021775,10/29/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,10,2019,30311,185791.89
